06-08-2021 14:38:46 | 06-08-2021 14:38:46 |  | Connect SignalR 1
06-08-2021 14:50:21 | 06-08-2021 14:50:21 |  | before validation check
06-08-2021 14:50:39 | 06-08-2021 14:50:39 |  | after validation validation check
06-08-2021 14:50:41 | 06-08-2021 14:50:41 |  | start delete column list
06-08-2021 14:50:41 | 06-08-2021 14:50:41 |  | end delete column list
06-08-2021 14:50:41 | 06-08-2021 14:50:41 |  | create  table object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | start  feed process  
06-08-2021 14:50:52 | FeedProcessId: 6373 | FeedProcessDetailId: 6845 | end  feed process  
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | end  feed process
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | update  table object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | update end  table object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | add  table object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | add end  table object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | end  updaterow count object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | end  for loop object
06-08-2021 14:50:52 | 06-08-2021 14:50:52 |  | Start Save Testcase
06-08-2021 14:50:58 | 06-08-2021 14:50:58 |  | Complete Save Testcase
