30-11-2021 10:05:06 | 30-11-2021 10:05:06 |  | Connect SignalR 1
30-11-2021 10:47:21 | 30-11-2021 10:47:21 |  | Connect SignalR 1
30-11-2021 12:24:44 | 30-11-2021 12:24:44 |  | Connect SignalR 1
30-11-2021 15:37:03 | 30-11-2021 15:37:03 |  | Connect SignalR 1
30-11-2021 17:59:32 | 30-11-2021 17:59:32 |  | Connect SignalR 1
30-11-2021 18:03:22 | 30-11-2021 18:03:22 |  | Connect SignalR 1
30-11-2021 18:06:52 | 30-11-2021 18:06:52 |  | Connect SignalR 1
30-11-2021 18:17:59 | 30-11-2021 18:17:59 |  | Connect SignalR 1
30-11-2021 18:34:31 | 30-11-2021 18:34:31 |  | Connect SignalR 1
30-11-2021 18:39:04 | 30-11-2021 18:39:04 |  | Connect SignalR 1
