14-12-2021 10:54:44 | 14-12-2021 10:54:44 |  | Connect SignalR 1
14-12-2021 10:55:45 | 14-12-2021 10:55:45 |  | Connect SignalR 1
14-12-2021 11:03:50 | 14-12-2021 11:03:50 |  | Connect SignalR 1
14-12-2021 11:04:21 | 14-12-2021 11:04:21 |  | Connect SignalR 1
14-12-2021 13:35:06 | 14-12-2021 13:35:06 |  | Connect SignalR 1
14-12-2021 14:37:06 | 14-12-2021 14:37:06 |  | Connect SignalR 1
14-12-2021 15:02:18 | 14-12-2021 15:02:18 |  | Connect SignalR 1
14-12-2021 15:13:00 | 14-12-2021 15:13:00 |  | Connect SignalR 1
14-12-2021 15:31:30 | 14-12-2021 15:31:30 |  | Connect SignalR 1
14-12-2021 15:39:26 | 14-12-2021 15:39:26 |  | Connect SignalR 1
14-12-2021 15:50:14 | 14-12-2021 15:50:14 |  | Connect SignalR 1
14-12-2021 16:15:50 | 14-12-2021 16:15:50 |  | Connect SignalR 1
14-12-2021 16:21:27 | 14-12-2021 16:21:27 |  | Connect SignalR 1
14-12-2021 16:33:57 | 14-12-2021 16:33:57 |  | Connect SignalR 1
14-12-2021 17:17:06 | 14-12-2021 17:17:06 |  | Connect SignalR 1
