23-11-2020 12:28:23 | 23-11-2020 12:28:23 |  | Connect SignalR 1
23-11-2020 18:22:04 | 23-11-2020 18:22:04 |  | Connect SignalR 1
23-11-2020 18:31:02 | 23-11-2020 18:31:02 |  | Connect SignalR 1
23-11-2020 18:32:26 | 23-11-2020 18:32:26 |  | Connect SignalR 1
23-11-2020 18:33:35 | 23-11-2020 18:33:35 |  | Connect SignalR 1
23-11-2020 18:35:35 | 23-11-2020 18:35:35 |  | Connect SignalR 1
23-11-2020 19:20:58 | 23-11-2020 19:20:58 |  | Connect SignalR 1
23-11-2020 19:25:44 | 23-11-2020 19:25:44 |  | Connect SignalR 1
23-11-2020 19:30:05 | 23-11-2020 19:30:05 |  | Connect SignalR 1
23-11-2020 19:41:12 | 23-11-2020 19:41:12 |  | Connect SignalR 1
23-11-2020 19:43:19 | 23-11-2020 19:43:19 |  | Connect SignalR 1
23-11-2020 19:45:21 | 23-11-2020 19:45:21 |  | Connect SignalR 1
23-11-2020 19:46:55 | 23-11-2020 19:46:55 |  | Connect SignalR 1
23-11-2020 19:48:34 | 23-11-2020 19:48:34 |  | Connect SignalR 1
23-11-2020 19:52:05 | 23-11-2020 19:52:05 |  | Connect SignalR 1
