11-08-2021 11:19:06 | 11-08-2021 11:19:06 |  | Connect SignalR 1
11-08-2021 11:29:06 | 11-08-2021 11:29:06 |  | Connect SignalR 1
11-08-2021 12:10:53 | 11-08-2021 12:10:53 |  | Connect SignalR 1
11-08-2021 12:12:26 | 11-08-2021 12:12:26 |  | Refresh result
11-08-2021 12:12:26 | 11-08-2021 12:12:26 |  | Refresh result
11-08-2021 12:13:39 | 11-08-2021 12:13:39 |  | Refresh result
11-08-2021 12:14:02 | 11-08-2021 12:14:02 |  | Refresh result
11-08-2021 12:18:58 | 11-08-2021 12:18:58 |  | Connect SignalR 1
11-08-2021 12:20:13 | 11-08-2021 12:20:13 |  | Refresh result
11-08-2021 12:20:23 | 11-08-2021 12:20:23 |  | Refresh result
11-08-2021 17:17:21 | 11-08-2021 17:17:21 |  | Connect SignalR 1
11-08-2021 17:36:31 | 11-08-2021 17:36:31 |  | Connect SignalR 1
11-08-2021 17:49:04 | 11-08-2021 17:49:04 |  | Connect SignalR 1
11-08-2021 17:54:01 | 11-08-2021 17:54:01 |  | Connect SignalR 1
11-08-2021 17:58:40 | 11-08-2021 17:58:40 |  | Connect SignalR 1
11-08-2021 18:00:12 | 11-08-2021 18:00:12 |  | Connect SignalR 1
11-08-2021 18:32:42 | 11-08-2021 18:32:42 |  | Connect SignalR 1
11-08-2021 18:34:38 | 11-08-2021 18:34:38 |  | Connect SignalR 1
