14-10-2020 10:39:21 | 14-10-2020 10:39:21 |  | Connect SignalR 1
14-10-2020 11:43:01 | 14-10-2020 11:43:01 |  | Connect SignalR 1
14-10-2020 11:54:13 | 14-10-2020 11:54:13 |  | Connect SignalR 1
14-10-2020 12:06:51 | 14-10-2020 12:06:51 |  | Connect SignalR 1
14-10-2020 16:11:59 | 14-10-2020 16:11:59 |  | Connect SignalR 1
14-10-2020 16:19:59 | 14-10-2020 16:19:59 |  | Connect SignalR 1
14-10-2020 16:28:16 | 14-10-2020 16:28:16 |  | Connect SignalR 1
14-10-2020 18:48:16 | 14-10-2020 18:48:16 |  | Connect SignalR 1
14-10-2020 18:59:16 | 14-10-2020 18:59:16 |  | Connect SignalR 1
14-10-2020 19:01:58 | 14-10-2020 19:01:58 |  | Connect SignalR 1
14-10-2020 19:02:53 | 14-10-2020 19:02:53 |  | Connect SignalR 1
14-10-2020 19:32:49 | 14-10-2020 19:32:49 |  | Connect SignalR 1
14-10-2020 19:35:57 | 14-10-2020 19:35:57 |  | Connect SignalR 1
