18-09-2020 16:38:17 | 18-09-2020 16:38:17 |  | Connect SignalR 1
18-09-2020 16:38:17 | 18-09-2020 16:38:17 |  | Connect SignalR 2
18-09-2020 16:38:17 | 18-09-2020 16:38:17 |  | Connect SignalR 3
18-09-2020 16:40:06 | 18-09-2020 16:40:06 |  | Connect SignalR 1
18-09-2020 16:40:06 | 18-09-2020 16:40:06 |  | Connect SignalR 2
18-09-2020 16:40:06 | 18-09-2020 16:40:06 |  | Connect SignalR 3
18-09-2020 16:41:13 | 18-09-2020 16:41:13 |  | Connect SignalR 1
18-09-2020 16:41:13 | 18-09-2020 16:41:13 |  | Connect SignalR 2
18-09-2020 16:41:13 | 18-09-2020 16:41:13 |  | Connect SignalR 3
18-09-2020 16:41:54 | 18-09-2020 16:41:54 |  | Connect SignalR 1
18-09-2020 16:41:54 | 18-09-2020 16:41:54 |  | Connect SignalR 2
18-09-2020 16:41:54 | 18-09-2020 16:41:54 |  | Connect SignalR 3
18-09-2020 16:43:45 | 18-09-2020 16:43:45 |  | Connect SignalR 1
18-09-2020 16:43:45 | 18-09-2020 16:43:45 |  | Connect SignalR 2
18-09-2020 16:43:45 | 18-09-2020 16:43:45 |  | Connect SignalR 3
18-09-2020 16:51:06 | 18-09-2020 16:51:06 |  | Connect SignalR 1
18-09-2020 16:51:06 | 18-09-2020 16:51:06 |  | Connect SignalR 2
18-09-2020 16:51:06 | 18-09-2020 16:51:06 |  | Connect SignalR 3
18-09-2020 16:53:52 | 18-09-2020 16:53:52 |  | Connect SignalR 1
18-09-2020 16:53:52 | 18-09-2020 16:53:52 |  | Connect SignalR 2
18-09-2020 16:53:52 | 18-09-2020 16:53:52 |  | Connect SignalR 3
18-09-2020 19:44:01 | 18-09-2020 19:44:01 |  | Connect SignalR 1
18-09-2020 19:44:01 | 18-09-2020 19:44:01 |  | Connect SignalR 2
18-09-2020 19:44:01 | 18-09-2020 19:44:01 |  | Connect SignalR 3
